X,Y,project_id,orig_id,title,author,consultant,client,year,item_link,doc_type,notes,aol_qualit,contributo,site locat,county,lga,exportaddr,veriaddres,loc_conf,source
151.7430411,-32.7599378,"0","2300","King Street, Raymond Terrace: conservation planning study. Draft final report prepared for Port Stephens Shire Council","Suters Busteed Corner Clode Pty Ltd, with the assistance of Raymond Terrace and District Historical Society.","Suters Busteed Corner Clode Pty Ltd, with the assistance of Raymond Terrace and District Historical Society.",,"1988",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=882,,none given,"0","0","0","0","0",[u'route'],"King St, Raymond Terrace NSW 2324, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.060525,-34.028338,"0","2301","Brinsley's joinery, Sutherland, restoration for training facility",Sutherland Shire Council.,Sutherland Shire Council.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4877,,none given,"0","0","0","0","0","[u'establishment', u'general_contractor', u'point_of_interest']","100 Toronto Parade, Sutherland NSW 2232, Australia",Great - matched whole string,NSW-HeritageLibrary
149.8684574,-36.4649958,"0","2302",Quaama School of Arts conservation report,Suzannah Plowman.,Suzannah Plowman.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5689,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","38 Cobargo St, Quaama NSW 2550, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2086311,-33.8588438,"0","2303","The Coachhouse, 2-4 Kendall Lane, The Rocks; a conservation project of the Sydney Cove Authority.",Sydney Cove Authority.,Sydney Cove Authority.,,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10106,,none given,"0","0","0","0","0","2-4 KENDALL LANE, THE ROCKS, NSW","2 Kendall Ln, The Rocks NSW 2000, Australia",RANGE_INTERPOLATED,NSW-HeritageLibrary
151.2092992,-33.85867992,"0","2304","The Sailors Home, 106-108 George Street, The Rocks; a conservation project of the Sydney Cove Authority.",Sydney Cove Authority.,Sydney Cove Authority.,,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10105,,none given,"0","0","0","0","0","106-108 GEORGE STREET, SYDNEY, NSW","106-108 GEORGE STREET THE ROCKS, NSW 2000, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.142702,-33.9519341,"0","2305","Roslyn Hall, Rockdale: verandah restoration final report",Sydney Rescue Work Society.,Sydney Rescue Work Society.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4561,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","85-87 Cameron St, Rockdale NSW 2216, Australia",Great - matched whole string,NSW-HeritageLibrary
151.0396652,-33.9054825,"0","2306",Bankstown reservoir: archival digital photographic record,Sydney Water Corporation.,Sydney Water Corporation.,,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10740,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","300 Hume Hwy, Bankstown NSW 2200, Australia",Great - matched whole string,NSW-HeritageLibrary
150.9307803,-31.0917719,"0","2307","Restoration of Peel Barracks, Tamworth",Tamworth City Council.,Tamworth City Council.,,"1989",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=2193,,none given,"0","0","0","0","0",[u'route'],"Peel St, Tamworth NSW 2340, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
152.0161797,-29.0569059,"0","2309","W H Walker memorial gate ticket office, Tenterfield showground",Tenterfield Shire Council.,Tenterfield Shire Council.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4528,,none given,"0","0","0","0","0","[u'establishment', u'lodging', u'point_of_interest', u'rv_park']","62 Miles St, Tenterfield NSW 2372, Australia",Great - matched whole string,NSW-HeritageLibrary
150.7446771,-33.9128955,"0","2311",A thematic history of the City of Liverpool,Terry Kass.,Terry Kass.,,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10136,,none given,"0","0","0","0","0","[u'administrative_area_level_2', u'political']","Liverpool, NSW, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
151.2015585,-33.864236,"0","2312",Early Sydney sketchbook,"Tess van Sommers; drawings by Cedric Emanuel.","Tess van Sommers; drawings by Cedric Emanuel.",,"1978",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1713,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","Tower Level 1 100/1 Barangaroo Avenue, Barangaroo NSW 2000, Australia",Great - matched whole string,NSW-HeritageLibrary
150.8908015,-33.5364999,"0","2313",Historic churches of New South Wales,"text by Alan Nichols, Jill Garland and John Martin; with an introduction by Mannning Clark; photography by Fritz Prenzel; drawing by Cedric Emanuel.","text by Alan Nichols, Jill Garland and John Martin; with an introduction by Mannning Clark; photography by Fritz Prenzel; drawing by Cedric Emanuel.",,"1978",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1678,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","95 Coromandel Rd, Ebenezer NSW 2756, Australia",Great - matched whole string,NSW-HeritageLibrary
150.7477209,-33.596164,"0","2314","Bosworth Centre, Richmond conservation work: [report]",The Bosworth Centre Limited.,The Bosworth Centre Limited.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4209,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","22 Bosworth St, Richmond NSW 2753, Australia",Great - matched whole string,NSW-HeritageLibrary
152.7794229,-30.3792115,"0","2315",Bellingen local heritage assistance fund,The Committee.,The Committee.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4419,,none given,"0","0","0","0","0","[u'administrative_area_level_2', u'political']","Bellingen, NSW, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
152.7794229,-30.3792115,"0","2316",Bellingen local heritage assistance fund,The Committee.,The Committee.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3986,,none given,"0","0","0","0","0","[u'administrative_area_level_2', u'political']","Bellingen, NSW, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
151.2375238,-33.9000727,"0","2317",Centennial Park Walk,"the Department of Environment and Planning, the Centennial Park Trust and the National Trust of Australia NSW","the Department of Environment and Planning, the Centennial Park Trust and the National Trust of Australia NSW",,"1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=613,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","Dickens Dr, Centennial Park NSW 2021, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.0049701,-33.8106018,"0","2318",Parramatta river walk,"the Department of Planning, Concord Municipal Council and Ryde Municipal Council.","the Department of Planning, Concord Municipal Council and Ryde Municipal Council.",,"1989",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1092,,none given,"0","0","0","0","0","[u'establishment', u'museum', u'point_of_interest']","340A Church St, Parramatta NSW 2150, Australia",Great - matched whole string,NSW-HeritageLibrary
151.0465118,-33.8784631,"0","2319",East Sydney Technical College,"the Department of Public Works, Government Architects Branch","the Department of Public Works, Government Architects Branch",the Department of Technical and Further Education.,"1980",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=98,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'university']","73 East St, Lidcombe NSW 2141, Australia",Great - matched whole string,NSW-HeritageLibrary
151.346546,-33.427394,"0","2320",Central coast heritage,the Heritage Sub-Committee of Gosford City Bicentennial Community Committee as part of the Central Coast Bicentennial Heritage Project.,the Heritage Sub-Committee of Gosford City Bicentennial Community Committee as part of the Central Coast Bicentennial Heritage Project.,,"1988",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=615,,none given,"0","0","0","0","0","[u'establishment', u'park', u'point_of_interest']","Central Coast National Parks and Wildlife Office, 209 Albany St N, Gosford NSW 2250, Australia",Great - matched whole string,NSW-HeritageLibrary
151.0019295,-33.8150561,"0","2321",Rehabilitation of the Parramatta River,The National Trust of Australia NSW,The National Trust of Australia NSW,,"1984",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1334,,none given,"0","0","0","0","0","[u'establishment', u'health', u'point_of_interest']","PO Box 3870, Parramatta NSW 2150, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.0019295,-33.8150561,"0","2322",Rehabilitation of the Parramatta River,The National Trust of Australia NSW,The National Trust of Australia NSW,,"1984",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1335,,none given,"0","0","0","0","0","[u'establishment', u'health', u'point_of_interest']","PO Box 3870, Parramatta NSW 2150, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.5603244,-33.0311225,"0","2323",A pictorial history of Lake Macquarie: quality lifestyle,the Newcastle Herald.,the Newcastle Herald.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5241,,none given,"0","0","0","0","0","[u'administrative_area_level_2', u'locality', u'political']","Lake Macquarie, NSW, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
150.3037323,-33.409983,"0","2324","Blue Mountains, NSW, Australia: a travel study",the NSW Department of Tourism.,the NSW Department of Tourism.,,"1971",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1773,,none given,"0","0","0","0","0","[u'establishment', u'natural_feature']","Blue Mountains, New South Wales, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
151.581845,-32.749457,"0","2325","St Peter's Church hall, East Maitland","the Parish of St Peter's Church, East Maitlandd.","the Parish of St Peter's Church, East Maitlandd.",,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4723,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","47 William St, East Maitland NSW 2323, Australia",Great - matched whole string,NSW-HeritageLibrary
150.55,-33.7,"0","2326","A history of Christ Church, Springwood: to mark the centenary of the church. March 9, 1989",The Revd Laurence T. Lambert.,The Revd Laurence T. Lambert.,,"1988",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10595,,none given,"0","0","0","0","0","9 1989 , SPRINGWOOD, NSW","Springwood NSW 2777, Australia",APPROXIMATE,NSW-HeritageLibrary
151.1928406,-33.8960592,"0","2327",Management strategy options for Eveleigh locomotive workshops,the Rice Daubney Group.,the Rice Daubney Group.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4609,,none given,"0","0","0","0","0",[u'route'],"Locomotive St, Eveleigh NSW 2015, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.2092955,-33.8688197,"0","2328",Anderson Stuart building 100 years of medical education 1890-1990: Restoration & development appeal 1990 -,The University of Sydney.,The University of Sydney.,,"1990",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=10979,,none given,"0","0","0","0","0","100 YEARS OF, SYDNEY, NSW","Sydney NSW, Australia",APPROXIMATE,NSW-HeritageLibrary
151.5523464,-32.7345901,"0","2329","St Mary the Virgin Anglican Church, Maitland",the Ven. Fr. Peter Rushton.,the Ven. Fr. Peter Rushton.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4951,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","68 Church St, Maitland NSW 2320, Australia",Great - matched whole string,NSW-HeritageLibrary
149.1286711,-35.3153312,"0","2330","Griffith Italian cultural centre: draft interpretation plan incorporating review, guidelines & recommendations on exhibition concept, content & collections",Three-D Exhibitions.,Three-D Exhibitions.,"Griffith Italian Museum Committee & Pioneer Park Museum Management Committee ; prepared","2000",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5980,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","80 Franklin St., Forrest ACT 2603, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2092955,-33.8688197,"0","2331","First views of Australia, 1788-1825; a history of early Sydney",Tim McCormick et al.,Tim McCormick et al.,,"1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=199,,none given,"0","0","0","0","0","1788-1825 A HISTORY, SYDNEY, NSW","Sydney NSW, Australia",APPROXIMATE,NSW-HeritageLibrary
151.5531245,-32.7299428,"0","2332","High Street study, Maitland NSW: an architectural assessment of the commercial buildings of High Street",Tim Shellshear,Tim Shellshear,Maitland City Council.,"1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1034,,none given,"0","0","0","0","0","[u'establishment', u'library', u'point_of_interest']","480 High St, Maitland NSW 2320, Australia",Great - matched whole string,NSW-HeritageLibrary
151.5531245,-32.7299428,"0","2333","High Street study, Maitland NSW: an architectural assessment of the commercial buildings of High Street",Tim Shellshear,Tim Shellshear,Maitland City Council.,"1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5041,,none given,"0","0","0","0","0","[u'establishment', u'library', u'point_of_interest']","480 High St, Maitland NSW 2320, Australia",Great - matched whole string,NSW-HeritageLibrary
153.5245361,-28.6847213,"0","2334","Final report: restoration of A and I pavilion, Station Street, Bangalow for the Bangalow Park Committee of Management",Tim Shellshear.,Tim Shellshear.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3683,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","3 Station St, Bangalow NSW 2479, Australia",Great - matched whole string,NSW-HeritageLibrary
152.9097657,-31.4287855,"0","2335","Restoration of the old court house, Hay and Clarence Streets, Port Macquarie",Tim Shellshear.,Tim Shellshear.,,"1992",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=2940,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","35 Hay St, Port Macquarie NSW 2444, Australia",Great - matched whole string,NSW-HeritageLibrary
150.6790618,-31.51038741,"0","2336","Final report on restoration of verandah at Heritage Motel, 88 George Street, Quirindi for D C and J K Anderson",Tim Shellshear.,Tim Shellshear.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3537,,none given,"0","0","0","0","0","88 GEORGE STREET, QUIRINDI, NSW","88 GEORGE STREET QUIRINDI, NSW 2343, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.933531,-29.1042851,"0","2337","Final report on restoration of the late Major J.F. Thomas's house, Mt. McKenzie Road, Tenterfield",Tim Shellshear.,Tim Shellshear.,,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3421,,none given,"0","0","0","0","0",[u'route'],"Mount MacKenzie Rd, Tenterfield NSW 2372, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
153.004069,-28.6218005,"0","2338","Kyogle Memorial Institute, corner Summerland Way and Stratheden Street, Kyogle: conservation and architectural report",Tim Shellshear.,Tim Shellshear.,,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3922,,none given,"0","0","0","0","0",[u'intersection'],"Summerland Way & Stratheden St, Kyogle NSW 2474, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
