HOITEMID,ITEMNAME,ADDRESS,LGA,LISTING,LISTINGNO,PLANNO,RUNDATE,LISTING_DA
5054876,Enterprise Park and Coutt's Sailors Home (former),Bond Street Newcastle,Newcastle,SHR,01842,2377,2014-03-20,
5044754,Inverell Post Office,97 Otho Inverell,Inverell,SHR,01407,NULL,2014-03-20,
5012082,Great Zig Zag Railway deviation tunnels,NULL,Lithgow,SHR,01037,2395,2014-03-20,
5011981,Crookwell Railway Station and yard group,NULL,Upper Lachlan,SHR,01124,NULL,2014-03-20,
5045083,Richmond Main Colliery,NULL,Cessnock,SHR,00016,120,2014-03-20,
5045329,Metters Building,154-158 Elizabeth Street Sydney,Sydney,SHR,00732,1792,2014-03-20,
5045692,Ottery Mine,8km north-east Emmaville,Glen Innes Severn,SHR,00392,953,2014-03-20,
5053162,Federation Hall and courtyard,24-30 Grosvenor Street The Rocks,Sydney,SHR,01546,2375,2014-03-20,
5061606,The Captain Thunderbolt Sites - Thunderbolt's Rock,New England Highway,Uralla,SHR,01889,2537,,
5044800,Wynstay Estate,68-78 The Avenue Mount Wilson,Blue Mountains,SHR,01520,1904,2014-03-20,
5045582,Crown Street Public School,NULL,Sydney,SHR,00562,1514,2014-03-20,
5014215,Cadia Engine House & Surrounds,20km South West Orange,Blayney,SHR,00779,1862,2014-03-20,
5045742,Woodlands,51 Church Street Newcastle,Newcastle,SHR,00306,734,2014-03-20,
5056349,Wollongong Harbour Precinct,NULL,Wollongong City,SHR,01823,2306,2014-03-20,
5045567,Wyoming Cottage,NULL,Gosford,SHR,00213,499,2014-03-20,
5001039,Hall of Champions (collection),NULL,Auburn,SHR,01295,NULL,2014-03-20,
5045668,Sze Yup Temple & Joss House,NULL,Sydney,SHR,00267,651,2014-03-20,
5045541,Sydney School of Arts,275-277a Pitt Street Sydney,Sydney,SHR,00366,1081,2014-03-20,
5045138,Warders Cottages,1 and 3 Barrack Lane Parramatta,Parramatta,SHR,00709,1760,2014-03-20,
5045625,Edinglassie,NULL,Muswellbrook,SHR,00170,423,2014-03-20,
5014147,Eveleigh Chief Mechanical Engineers Office,NULL,Sydney,SHR,01139,2341,2014-03-20,
5045562,Bishops Lodge,NULL,Hay,SHR,00482,1215,2014-03-20,
5001052,Shops,"10, 10a, 12, 12a Argyle Place Millers Point",Sydney,SHR,00891,NULL,2014-03-20,
5045397,"Centennial Park, Moore Park, Queens Park",NULL,Randwick,SHR,01384,2257,2014-03-20,
5050831,The Priory,NULL,Hunters Hill,SHR,01720,1974,2014-03-20,
5061932,Illoura Reserve,Weston St,Leichhardt,SHR,01923,2602,,
5045137,Nutcote,5 Wallaringa Avenue Neutral Bay,North Sydney,SHR,00505,1303,2014-03-20,
5045699,Kawaree,3 Tharwa Road Queanbeyan,Queanbeyan,SHR,00365,870,2014-03-20,
5045073,Iolanthe,691 Pacific Highway Gordon,Ku-Ring-Gai,SHR,00227,606,2014-03-20,
5051423,Cooks River Sewage Aqueduct,NULL,Canterbury,SHR,01322,2012,2014-03-20,
5045213,Skinners Family Hotel,296 George Street Sydney,Sydney,SHR,00584,1582,2014-03-20,
5011945,Bathurst Railway Station and Yard Group,NULL,Bathurst Regional,SHR,01078,NULL,2014-03-20,
5012078,Leeton Railway Station and yard group,NULL,Leeton,SHR,01178,NULL,2014-03-20,
5045601,Sydney Club,122 Pitt Street Sydney,Sydney,SHR,00583,1592,2014-03-20,
5012133,Petersham Railway Station group,NULL,Marrickville,SHR,01223,2414,2014-03-20,
5051337,Katoomba Post Office (former),59-61 Katoomba Street Katoomba,Blue Mountains,SHR,01453,2113,2014-03-20,
5045233,Building,"8, 10, 12 Trinity Avenue Millers Point",Sydney,SHR,00842,NULL,2014-03-20,
5053604,Tryon Road Uniting Church,33 Tryon Road Lindfield,Ku-Ring-Gai,SHR,01672,1916,2014-03-20,
5012287,Werris Creek Railway Station and yard,NULL,Liverpool Plains,SHR,01285,NULL,2014-03-20,
5051463,Gara River Hydro-Electric Scheme,10km Southeast Armidale,Armidale Dumaresq,SHR,00986,NULL,2014-03-20,
5045677,"St. Matthew's Anglican Church, Rectory, Stables & Cemetery",NULL,Hawkesbury,SHR,00015,88,2014-03-20,
5051424,Crown Street Reservoir & Site,285 Crown Street Surry Hills,Sydney,SHR,01323,2018,2014-03-20,
5045007,Undercliffe Cottage (former),50 Argyle Place Millers Point,Sydney,SHR,00929,NULL,2014-03-20,
5000863,Terrace,46 Kent Street Millers Point,Sydney,SHR,00858,NULL,2014-03-20,
5045418,Edwardian Terrace,"66, 68 Bettington Street Millers Point",Sydney,SHR,00848,NULL,2014-03-20,
5001442,Bomen Railway Station,Main Southern railway Bomen NSW 2650,Wagga Wagga,SHR,01093,2646,2014-05-27,
5045693,Thomas Walker Convalescent Hospital,NULL,Canada Bay,SHR,00115,244,2014-03-20,
5053204,Shop and Residence - Bakers Oven,121 George Street The Rocks,Sydney,SHR,01588,NULL,2014-03-20,
5012249,Tumut Railway Station group,NULL,Tumut,SHR,01273,NULL,2014-03-20,
5051375,MSB Stores Complex,2-4 Jenkins Street Millers Point,Sydney,SHR,01435,NULL,2014-03-20,
5051469,Cataract Dam,NULL,Wollondilly,SHR,01359,NULL,2014-03-20,
5045683,Hermitage and Garden,1-13 Pennant Avenue Denistone,Ryde,SHR,00777,1859,2014-03-20,
5051444,Sewage Pumping Station 271,NULL,Marrickville,SHR,01342,2031,2014-03-20,
5056446,Mountain View Homestead and General Store,279 Todds Road Wisemans Creek,Bathurst Regional,SHR,01743,2064,2014-03-20,
5052418,Collingwood,NULL,Liverpool,SHR,01774,2191,2014-03-20,
5012096,Marrickville Railway Station group,NULL,Marrickville,SHR,01186,2389,2014-03-20,
5045222,Denham Court & Chapel,238 Campbelltown Road Denham Court,Campbelltown,SHR,00212,498,2014-03-20,
5061385,Former Health Department Building,"93-97 Macquarie Street, Sydney",Sydney,SHR,1912,2583,2014-08-15,
5055310,The Chalet,2 Yerton Avenue Hunters Hill,Hunters Hill,SHR,01727,1986,2014-03-20,
5045522,St. Andrew's Uniting Church,NULL,Deniliquin,SHR,00372,878,2014-03-20,
5000862,Terrace,44 Kent Street Millers Point,Sydney,SHR,00859,NULL,2014-03-20,
5060541,Wahroonga Reservoir (Elevated) (WS 0124),1678 Pacific Highway and Woonona Avenue Wahroonga,Ku-Ring-Gai,SHR,01352,NULL,2014-03-20,
5051445,Sewage Pumping Station 3,NULL,Leichhardt,SHR,01343,2032,2014-03-20,
5052613,Raby,1025 Camden Valley Way Catherine Field,Camden,SHR,01694,2318,2014-03-20,
5011939,Newcastle Annexe,NULL,Newcastle,SHR,00795,2393,2014-03-20,
5045028,Riverview Cottage,NULL,Wingecarribee,SHR,00100,329,2014-03-20,
5051384,St. Albans Bridge over MacDonald River,NULL,Hawkesbury,SHR,01480,NULL,2014-03-20,
5001053,Tulkiyan,707 Pacific Highway Gordon,Ku-Ring-Gai,SHR,01733,2004,2014-03-20,
5060513,St. Saviour's Cathedral,NULL,Goulburn Mulwaree,SHR,01798,2271,2014-03-20,
5012227,Sydenham Railway Station group,NULL,Marrickville,SHR,01254,2413,2014-03-20,
5051540,Gledswood,900 Camden Valley Way Catherine Field,Camden,SHR,01692,1925,2014-03-20,
5052348,Roxy Community Theatre,114-118 Pine Avenue Leeton,Leeton,SHR,01747,2067,2014-03-20,
5045468,New England Brass and Iron Lace Foundry,6 East Street Uralla,Uralla,SHR,01455,2111,2014-03-20,
5045224,"Christ Church, Churchyard & Cemetery",NULL,Wingecarribee,SHR,01383,2091,2014-03-20,
5045646,"Morpeth House, Closebourne House, Adjoining Chapels and Diocesan Registry Group",NULL,Maitland,SHR,00375,880,2014-03-20,
5061198,Emu Plains (Nepean River) Underbridge,"Great Western Highway, Emu Plains",Penrith,SHR,01830,2558,,
5053217,Terrace,130 Cumberland Street The Rocks,Sydney,SHR,01600,NULL,2014-03-20,
5012234,"Tallong Railway Station, yard and water supply",NULL,Goulburn Mulwaree,SHR,01259,NULL,2014-03-20,
5045463,Half Moon Farm House,NULL,Palerang,SHR,00288,707 [draft],2014-03-20,
5011959,Bungendore Railway Station and yard group,NULL,Palerang,SHR,01105,NULL,2014-03-20,
5045182,House,31-33 North Street Windsor,Hawkesbury,SHR,00142,289,2014-03-20,
5012217,Shellharbour Railway Station Group,NULL,Shellharbour,SHR,01245,2452,2014-03-20,
5011976,Cootamundra Railway Station and yard group,NULL,Cootamundra,SHR,01118,NULL,2014-03-20,
5045391,Windsor Gardens,258-260 Mowbray Road Chatswood,Willoughby,SHR,00571,1545,2014-03-20,
5051410,Comfort Lodge,62 Prospect Street Harris Park,Parramatta,SHR,00283,686,2014-03-20,
5061399,La Perouse Mission Church,"Adina Avenue, La Perouse",Randwick,SHR,01893,2548,,
5012007,Exeter Railway Station group,NULL,Wingecarribee,SHR,01142,NULL,2014-03-20,
5014094,Cattai Estate,NULL,Baulkham Hills,SHR,00982,2219,2014-03-20,
5053207,"Shop, Zia Pina Pizzeria",93 George Street The Rocks,Sydney,SHR,01591,NULL,2014-03-20,
5045378,Maitland Post Office,381 High Street Maitland,Maitland,SHR,01313,NULL,2014-03-20,
5045054,Davisville,63-67 Falls Road Wentworth Falls,Blue Mountains,SHR,00401,1005,2014-03-20,
5053135,New Italy Settlement,2 New Italy Road New Italy via Woodburn,Richmond Valley,SHR,01648,2082,2014-03-20,
5060950,Yobarnie Keyline Farm,"Grose Vale Road, Grose Vale",Hawkesbury,SHR,01826,2291,,
5045387,Frederick Ash Building,359-361 Hunter Street Newcastle,Newcastle,SHR,00642,1675,2014-03-20,
5061967,Collarenebri Aboriginal Cemetery,"Collarenebri Mungindi Road, Collarenebri",Walgett,SHR,1934,2605,2014-12-17,
5012050,Harden Railway Station and yard group,NULL,Harden,SHR,01165,NULL,2014-03-20,
5001030,Susannah Place,58-64 Gloucester Street The Rocks,Sydney,SHR,01310,NULL,2014-03-20,
5045274,Terrace House,"48, 50 Kent Street Millers Point",Sydney,SHR,00921,NULL,2014-03-20,
5051453,Veteran Hall - House Remains,NULL,Blacktown,SHR,01351,NULL,2014-03-20,
5052102,Our Lady of Pompeii Roman Catholic Church,NULL,Griffith,SHR,01746,2010,2014-03-20,
5053177,Metcalfe Bond Stores,68-84 George Street The Rocks,Sydney,SHR,01562,NULL,2014-03-20,
5045101,Marrickville Town Hall (former),96-106 Illawarra Road Marrickville,Marrickville,SHR,00573,1570,2014-03-20,
5051456,White's Creek Aqueduct,NULL,Leichhardt,SHR,01354,2243,2014-03-20,
5045389,Laurelbank,85-87 Penshurst Street Willoughby,Willoughby,SHR,00657,1696,2014-03-20,
5014132,Fossil Collection,NULL,Penrith,SHR,00971,NULL,2014-03-20,
5045516,Houses,4 and 6 Wiston Gardens Double Bay,Woollahra,SHR,00209,488,2014-03-20,
5014133,Petrology Collection,NULL,Penrith,SHR,00973,NULL,2014-03-20,
5045563,Sydney Cricket Ground - Members Stand and Lady Members Stand,NULL,Sydney,SHR,00353,847,2014-03-20,
5055017,Portland Cement Works Precinct,NULL,Lithgow,SHR,01739,1967,2014-03-20,
5045297,Royal Botanic Gardens and Domain,NULL,Sydney,SHR,01070,2468,2014-03-20,
5051381,New Buildings Bridge over Towamba River,Wyndham (south west) Wyndham,Bega Valley,SHR,01477,2678,2015-01-14,
5051261,Wirrimbirra Sanctuary,NULL,Wollondilly,SHR,01508,2135,2014-03-20,
5061182,Catherine Hill Bay Cultural Precinct,NULL,Lake Macquarie,SHR,01828,2342,2014-03-20,
5045502,Strickland House,52 Vaucluse Road Vaucluse,Woollahra,SHR,00722,2487,2014-03-20,
5012075,Armidale Railway Station and yard group movable relics,NULL,Armidale Dumaresq,SHR,01075,NULL,2014-03-20,
5053871,Pymble Reservoir No.2 (Covered) (WS 0098),NULL,Ku-Ring-Gai,SHR,01633,2048,2014-03-20,
5061721,Darling Harbour Woodward Water Feature,Cockle Bay Promenade,Sydney,SHR,1933,2598,2014-06-30,
5045037,Charing Cross,11 Victoria Street Waverley,Waverley,SHR,00449,449,2014-03-20,
5045216,"Glenlee, outbuildings, garden & gatelodge",NULL,Campbelltown,SHR,00009,5,2014-03-20,
5051299,Pyrmont Post Office,148 Harris Street Pyrmont,Sydney,SHR,01440,2139,2014-03-20,
5000657,Parramatta Correctional Centre,73 O'Connell Street Parramatta,Parramatta,SHR,00812,2510,2014-03-20,
5061224,Mort's Dock,NULL,Leichhardt,SHR,01854,2337,2014-03-20,
5045161,Terrace,55 Victoria Street Potts Point,Sydney,SHR,00068,262,2014-03-20,
5011935,Bombo Railway Station group,NULL,Kiama,SHR,01092,NULL,2014-03-20,
5045652,Eagleton Terrace,"67, 69 Lower Fort Street Millers Point",Sydney,SHR,00882,NULL,2014-03-20,
5051476,Megarritys Bridge,NULL,Wollondilly,SHR,01367,NULL,2014-03-20,
5012127,Orange Railway Station and yard group,NULL,Orange,SHR,01218,NULL,2014-03-20,
5045236,Terrace,"14, 16, 18, 20, 22 Trinity Avenue Millers Point",Sydney,SHR,00911,2699,2014-03-20,
5045280,Capitol Theatre,3-15 Campbell Street Sydney,Sydney,SHR,00391,955,2014-03-20,
5053223,Terraces,132-134 Cumberland Street The Rocks,Sydney,SHR,01606,NULL,2014-03-20,
5053875,Sewer Vent and Cottages,"24, 26 Premier Street Marrickville",Marrickville,SHR,01636,2050,2014-03-20,
5045047,Building,161 Sussex Street Sydney,Sydney,SHR,00414,946 (TBC),2014-03-20,
5053140,Argyle Terrace - Caminetto's Restaurant,13-15 Playfair Street The Rocks,Sydney,SHR,01525,NULL,2014-03-20,
5053183,Orient Hotel,87-89 George Street The Rocks,Sydney,SHR,01567,NULL,2014-03-20,
5045356,St. Andrew's Anglican Church (former),NULL,Walcha,SHR,00469,1160,2014-03-20,
5045121,Tenterfield Railway Station group,NULL,Tenterfield,SHR,01267,NULL,2014-03-20,
5045544,Jarvisfield,NULL,Wollondilly,SHR,00305,731,2014-03-20,
5000656,Cooma Cottage,NULL,Yass Valley,SHR,01496,2124,2014-03-20,
5053163,Fortune of War Hotel,137 George Street The Rocks,Sydney,SHR,01547,NULL,2014-03-20,
5061608,The Captain Thunderbolt Sites - Thunderbolt's Grave,,Uralla,SHR,01889,2540,,
5011967,Substation,1 Young Street Paddington,Woollahra,SHR,00939,NULL,2014-03-20,
5055412,Ulgundahi Island,NULL,Clarence Valley,SHR,01721,1982,2014-03-20,
5012134,Picton Railway Station group,NULL,Wollondilly,SHR,01224,NULL,2014-03-20,
5012058,Jerilderie Railway Station Group,NULL,Jerilderie,SHR,01658,NULL,2014-03-20,
5045512,Connollys Mill,NULL,Goulburn Mulwaree,SHR,00215,522,2014-03-20,
5053622,Port Macquarie Second Burying Ground 1824 - 1886,NULL,Port Macquarie-Hastings,SHR,01731,1993,2014-03-20,
5045731,BMA House,135-137 Macquarie Street Sydney,Sydney,SHR,00252,620,2014-03-20,
5045505,Garrison Anglican Church Precinct,NULL,Sydney,SHR,00644,1674,2014-03-20,
5045116,AWA Building and Tower,45-47 York Street Sydney,Sydney,SHR,00665,1710,2014-03-20,
5045615,Inn & Outbuildings (former),NULL,Singleton,SHR,00242,550,2014-03-20,
5051207,Cronulla Sand Dune and Wanda Beach Coastal Landscape,NULL,Sutherland,SHR,01668,NULL,2014-03-20,
5051407,Harrisford,182 George Street Parramatta,Parramatta,SHR,00248,588,2014-03-20,
5045225,Clear Oaks Moxey's Farm House,135 Francis Street Richmond,Hawkesbury,SHR,00058,252,2014-03-20,
5045034,Alma House,114 Belmont Road Mosman,Mosman,SHR,00070,264,2014-03-20,
5045581,Hero of Waterloo Hotel,"81, 83 Lower Fort Street Millers Point",Sydney,SHR,00633,1662,2014-03-20,
5054714,Ashton and its grounds,102 Elizabeth Bay Road Elizabeth Bay,Sydney,SHR,01684,1919,2014-03-20,
5045470,Rookwood Cemetery and Necropolis,NULL,Auburn,SHR,00718,1770,2014-03-20,
5001040,Dawn Fraser Swimming Pool,NULL,Leichhardt,SHR,01398,NULL,2014-03-20,
5061825,"King George V Memorial Avenue of Oaks, Tamworth",King George V Memorial Avenue of oaks,Tamworth Regional,SHR,01922,2596,2014-04-01,
5060567,Electricity Substation No. 349,2S Frances Street Randwick,Randwick,SHR,01792,2231,2014-03-20,
5054914,Old Man's Valley Cemetery,NULL,Hornsby,SHR,01764,2157,2014-03-20,
5045656,Avonmore Terrace,26-42 The Avenue Randwick,Randwick,SHR,00565,1534,2014-03-20,
5051545,Sydney Observatory,NULL,Sydney,SHR,01449,2115,2014-03-20,
5052884,Cathedral Church of Christ the King (inc. hall and cottages),NULL,Clarence Valley,SHR,01654,2078,2014-03-20,
5045166,Coach & Horses Inn,NULL,Wingecarribee,SHR,00102,331,2014-03-20,
5045346,Scone Railway Station,NULL,Upper Hunter,SHR,01242,NULL,2014-03-20,
5045254,Balmoral Bathers Pavilion,NULL,Mosman,SHR,00760,1825,2014-03-20,
5056348,Lake Parramatta Dam,30 Darcy Street North Parramatta,Parramatta,SHR,01879,2514,2014-03-20,
5044984,Transport House,19-31 York Street Sydney,Sydney,SHR,01271,2272,2014-03-20,
5012289,Windsor Railway Station Group and Former Goods Yard,NULL,Hawkesbury,SHR,01287,2425,2014-03-20,
5060189,Hyde Park,NULL,Sydney,SHR,01871,2518,2014-03-20,
5051483,Warragamba Dam - Haviland Park,NULL,Wollondilly,SHR,01375,NULL,2014-03-20,
5045200,"Old Registry Office, Sydney Supreme Court House",NULL,Sydney,SHR,00801,2498,2014-03-20,
5045168,Bird In The Hand Inn (former),87 Eldon Street Pitt Town,Hawkesbury,SHR,00373,885,2014-03-20,
5045491,House,71 Bentinck Street Bathurst,Bathurst Regional,SHR,00396,949,2014-03-20,
5056381,Englefield,49 Newcastle Street East Maitland,Maitland,SHR,01772,2206,2014-03-20,
5054727,HMAS Parramatta shipwreck and memorials,Historic Shipwreck: Cascade Gully Memorials Parramatta and Sydney Parramatta,Multiple LGAs,SHR,01676,2188,2014-03-20,
5044995,Babworth House,103 Darling Point Road Darling Point,Woollahra,SHR,01300,NULL,2014-03-20,
5045338,Hastings Historical Society Museum,22 Clarence Street Port Macquarie,Port Macquarie-Hastings,SHR,00326,773,2014-03-20,
5053146,Baker's Terrace,70-72 Gloucester Street The Rocks,Sydney,SHR,01531,NULL,2014-03-20,
5012113,Mount Murray Railway Station group,NULL,Wingecarribee,SHR,01202,NULL,2014-03-20,
5045613,Magistrate's House,NULL,Wingecarribee,SHR,00098,327,2014-03-20,
5011947,Bowenfels Rail Viaducts,Main Western Railway Bowenfels,Lithgow,SHR,01028,2163,2014-07-08,
5052422,Grave of Ben Hall,,Forbes,SHR,01827,2281,,
5012051,Hawkesbury River Railway Station group,NULL,Hornsby,SHR,01166,2412,2014-03-20,
5045684,Family Hotel,240 Princes Highway Bulli,Wollongong City,SHR,00263,636,2014-03-20,
5045208,Bronte House,470 Bronte Road Bronte,Waverley,SHR,00055,249,2014-03-20,
5051459,Kunderang East Pastoral Station,80km north-west Oxley Wild Rivers National Park Kempsey,Armidale Dumaresq,SHR,00996,NULL,2014-03-20,
5014131,Abernethy and Co Stonemason's Lathe,Moruya and District Historical Society 85 Campbell Street Moruya,Eurobodalla,SHR,00942,NULL,2014-03-20,
5053185,Playfair Street Terraces,17-31 Playfair Street The Rocks,Sydney,SHR,01569,NULL,2014-03-20,
5045588,Terrace,"60, 62 Kent Street Millers Point",Sydney,SHR,00909,2697,2014-03-20,
5045733,"St. John's Church, Hall & Grounds",1D Parry Street Cooks Hill,Newcastle,SHR,00124,690,2014-03-20,
5045519,Brundah,37 Norton Street Ballina,Ballina,SHR,00194,460,2014-03-20,
5060991,Conservatorium of Music,NULL,Sydney,SHR,01849,2392,2014-03-20,
5045113,Bathurst rail Bridge over Macquarie River,Main Western Railway Bathurst,Bathurst Regional,SHR,01025,2650,2014-06-06,
5045410,Mary Immaculate Group,45 Victoria Street Waverley,Waverley,SHR,00626,1650,2014-03-20,
5051414,Lennox Bridge,349-351 (adj) Church Street Parramatta,Parramatta,SHR,00750,1813,2014-03-20,
5045015,Hambledon Homestead,NULL,Wagga Wagga,SHR,00351,819 (draft),2014-03-20,
5014099,Kiandra Courthouse/Chalet,NULL,Snowy River,SHR,00994,NULL,2014-03-20,
5000969,Terrace,69 Windmill Street Millers Point,Sydney,SHR,00853,NULL,2014-03-20,
5045252,Varroville,196 St Andrews Road Varroville,Campbelltown,SHR,00737,1798,2014-03-20,
5045257,Fitzroy Terrace,6-18 Pitt Street Redfern,Sydney,SHR,00083,277,2014-03-20,
5061816,Baronda,,Bega Valley,SHR,1915,2576,2014-08-15,
5051446,Sewage Pumping Station 38,NULL,Botany Bay,SHR,01344,2033,2014-03-20,
5045455,"St. Jude's Anglican Church, Cemetery, Rectory, Vergers Residence",102-108 Avoca Street Randwick,Randwick,SHR,00012,23,2014-03-20,
5044983,Wilsons Farm House,310 West Botany Street Rockdale,Rockdale,SHR,00487,1198,2014-03-20,
5045145,Elizabeth Bay House Grotto Site and works,14-16 (northern boundary of) Onslow Avenue Elizabeth Bay,Sydney,SHR,00116,162,2014-03-20,
5052867,Mount St Marys College and Convent,10-14 Civic Place Katoomba,Blue Mountains,SHR,01681,1941,2014-03-20,
5045309,Derrylyn,16 Deakin Avenue Haberfield,Ashfield,SHR,00279,678,2014-03-20,
5051248,Foreshore land and structures,9 Pixie Avenue Green Point,Gosford,SHR,01306,1888,2014-03-20,
5045322,Imperial Hotel,NULL,Blacktown,SHR,00114,348,2014-03-20,
5045023,Mackenzie House,29 Fitzgerald Street Windsor,Hawkesbury,SHR,00735,1795,2014-03-20,
5051286,Tamworth Post Office,NULL,Tamworth Regional,SHR,01421,NULL,2014-03-20,
5000659,Davidson Whaling Station,35km South Of Eden,Bega Valley,SHR,00984,NULL,2014-03-20,
5045636,Linsley Terrace,"25, 27, 29, 31, 33, 35 Lower Fort Street Millers Point",Sydney,SHR,00907,NULL,2014-03-20,
5045381,Glenmore,754-760 Mulgoa Road Mulgoa,Penrith,SHR,00074,268,2014-03-20,
5045340,Darlinghurst Court House and Residence,NULL,Sydney,SHR,00792,2495,2014-03-20,
5045008,Vaucluse House,NULL,Woollahra,SHR,00955,NULL,2014-03-20,
5045730,Christ Church Anglican Group,NULL,Queanbeyan,SHR,00043,212,2014-03-20,
5045659,Building,"75, 77 Lower Fort Street Millers Point",Sydney,SHR,00844,NULL,2014-03-20,
5055594,All Saints Anglican Church,NULL,Lachlan,SHR,01787,2170,2014-03-20,
5045188,St. Luke's Anglican Church,NULL,Liverpool,SHR,00086,280,2014-03-20,
5045643,"First Bank, The (former)",12 Jellore Street Berrima,Wingecarribee,SHR,00105,334,2014-03-20,
5051254,Everglades,37 - 49 Everglades Avenue Leura,Blue Mountains,SHR,01498,2126,2014-03-20,
5045017,St. Cloud and Site,223 Burwood Road Burwood,Burwood,SHR,00564,1539,2014-03-20,
5045553,Hollowforth,146 Kurraba Road Neutral Bay,North Sydney,SHR,00450,1142,2014-03-20,
5012087,Leeton District Lands Office,NULL,Leeton,SHR,00965,NULL,2014-03-20,
5045678,Regency Townhouses,"57, 59, 61 Lower Fort Street Millers Point",Sydney,SHR,00887,NULL,2014-03-20,
5045396,Hilton,313-315 Mowbray Road Chatswood,Willoughby,SHR,00374,879,2014-03-20,
5001478,Lord Howe Island Group,NULL,Lord Howe Island,SHR,00970,NULL,2014-03-20,
5045577,Bourke Street Congregational Church & School (Former),411A Bourke Street Darlinghurst,Sydney,SHR,00382,895,2014-03-20,
5049926,Qantas House (No. 1 Chifley Square),68-96 Hunter Street Sydney,Sydney,SHR,01512,2106,2014-03-20,
5051460,Hill End Historic Site,NULL,Bathurst Regional,SHR,00993,NULL,2014-03-20,
5045046,Boronia,624-632 Military Road Mosman,Mosman,SHR,00069,263,2014-03-20,
5052762,"Hambledon Cottage, Grounds and Archaeology",Hassall Street,Parramatta,SHR,01888,2547,,
5012222,St. Peters Railway Station group,NULL,Marrickville,SHR,01250,NULL,2014-03-20,
5012243,Tempe Railway Station Group,NULL,Marrickville,SHR,01266,2422,2014-03-20,
5012054,Helensburgh Railway Station group,NULL,Wollongong City,SHR,01168,NULL,2014-03-20,
5045003,Stanmore House,88 Enmore Road Enmore,Marrickville,SHR,00662,1706,2014-03-20,
5053937,Liverpool TAFE College (former Liverpool Hospital),NULL,Liverpool,SHR,01809,2288,2014-03-20,
5012254,Victoria Street Railway Station group,NULL,Maitland,SHR,01277,NULL,2014-03-20,
5060570,The Grange,"3249 O'Connell Road, Bathurst",Bathurst Regional,SHR,01904,2555,,
5051724,Wollongong East Post Office,91 Crown Street Wollongong,Wollongong City,SHR,01616,2085,2014-03-20,
5053885,Waverley Reservoir (Elevated) (WS 0136),NULL,Waverley,SHR,01646,2059,2014-03-20,
5011926,Ben Bullen Railway Station group,NULL,Lithgow,SHR,01082,NULL,2014-03-20,
5053186,Playfair's Terrace,1-7 Atherden Street The Rocks,Sydney,SHR,01570,NULL,2014-03-20,
5045481,Royal Newcastle Hospital - The Club Building,NULL,Newcastle,SHR,00824,NULL,2014-03-20,
5012055,Henty Railway Station and yard group,Main Southern railway Henty,Greater Hume,SHR,01169,2668,2015-01-12,
5045480,Bundarra Police Station & Courthouse,NULL,Uralla,SHR,00229,539,2014-03-20,
5045193,"Tresco, grounds and trees",97 Elizabeth Bay Road Elizabeth Bay,Sydney,SHR,00780,1863,2014-03-20,
5045352,St. Brigid's Roman Catholic Church & School,"14, 16 Kent Street Millers Point",Sydney,SHR,00645,1668,2014-03-20,
5045493,Stanwell Park Rail Viaduct over Stanwell Creek,NULL,Wollongong City,SHR,01054,2166,2014-03-20,
5053212,"Shops and Residences, Terrace",95-99 George Street The Rocks,Sydney,SHR,01596,NULL,2014-03-20,
5045416,Tarella,3 Amherst Street Cammeray,North Sydney,SHR,00270,639,2014-03-20,
5044980,Railway Goods Shed,76 Cowper Street Wallsend,Newcastle,SHR,00739,1801,2014-03-20,
5045751,Rose Cottage and Early Slab Hut,NULL,Penrith,SHR,01392,1392,2014-03-20,
5012210,Rockdale Railway Station Group,NULL,Rockdale,SHR,01238,2073,2014-03-20,
5045373,Kailoa,44 Union Street North Sydney,North Sydney,SHR,00179,436,2014-03-20,
5061184,Olympic Cauldron at Sydney Olympic Park,NULL,Auburn,SHR,01839,2343,2014-03-20,
5045174,House,25 North Street Windsor,Hawkesbury,SHR,00150,287,2014-03-20,
5052865,St. Thomas' Anglican Church,NULL,Port Macquarie-Hastings,SHR,01653,2079,2014-03-20,
5045079,Mahratta and Site,1526 Pacific Highway Wahroonga,Ku-Ring-Gai,SHR,00708,1712,2014-03-20,
5045589,City Mutual Life Assurance Building,60-66 Hunter Street Sydney,Sydney,SHR,00585,1583,2014-03-20,
5045509,Bowenfels Railway Station and Stationmaster's House,NULL,Lithgow,SHR,00475,1174,2014-03-20,
5045056,Reussdale,160 Bridge Road Glebe,Sydney,SHR,00292,716,2014-03-20,
5045282,Cliffbrook,45-51 Beach Street Coogee,Randwick,SHR,00609,1620,2014-03-20,
5014095,Currango Homestead,NULL,Cooma-Monaro,SHR,00983,NULL,2014-03-20,
5012221,St. Marys Railway Station Group,NULL,Penrith,SHR,01249,2417,2014-03-20,
5045495,House,NULL,Wingecarribee,SHR,00101,330,2014-03-20,
5061189,El Alamein Memorial Fountain,NULL,Sydney,SHR,01847,2329,2014-03-20,
5012101,Menangle Railway Station group,NULL,Wollondilly,SHR,01191,NULL,2014-03-20,
5051441,Sewage Pumping Station 18,NULL,Sydney,SHR,01339,2029,2014-03-20,
5012123,Newtown Railway Station group and Former Newtown Tramway Depot,NULL,Sydney,SHR,01213,2391,2014-03-20,
5012290,Wingello Railway Station group,NULL,Wingecarribee,SHR,01288,NULL,2014-03-20,
5053202,Shop and Residence,32 Harrington Street The Rocks,Sydney,SHR,01586,NULL,2014-03-20,
